area_code,hb_name,date_code,value_percent,distance_to_nearest_green_or_blue_space,age,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity
S12000035,NHS Highland,2013,71,A 5 minute walk or less,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2015,11,Don't Know,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2015,17,Within a 6-10 minute walk,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2014,3,Don't Know,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2014,57,A 5 minute walk or less,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2014,28,Within a 6-10 minute walk,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2015,61,A 5 minute walk or less,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2013,11,An 11 minute walk or more,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2015,10,An 11 minute walk or more,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2013,19,Within a 6-10 minute walk,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2014,13,An 11 minute walk or more,All,All,All,All,Social Rented,All,All
S12000035,NHS Highland,2013,1,Don't Know,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2013,10,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2016,2,Don't Know,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2017,5,Don't Know,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2017,78,A 5 minute walk or less,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2015,3,An 11 minute walk or more,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2015,9,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2013,85,A 5 minute walk or less,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2014,4,An 11 minute walk or more,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2016,8,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2017,13,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2018,2,Don't Know,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2018,4,An 11 minute walk or more,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2016,78,A 5 minute walk or less,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2018,7,Within a 6-10 minute walk,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2015,13,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000035,NHS Highland,2019,8,Don't Know,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2018,8,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000035,NHS Highland,2014,20,An 11 minute walk or more,All,All,Urban,All,All,All,All
S12000035,NHS Highland,2013,7,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2016,13,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2016,10,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2019,15,An 11 minute walk or more,All,All,All,All,All,All,All
S12000035,NHS Highland,2013,12,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2016,24,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2014,1,Don't Know,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2015,3,Don't Know,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2017,9,Don't Know,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2015,20,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2014,17,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2015,1,Don't Know,All,All,All,All,Owned Outright,All,All
S12000035,NHS Highland,2013,18,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2016,1,Don't Know,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2013,11,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2016,14,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2015,68,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2015,3,Don't Know,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2014,2,Don't Know,All,All,Rural,All,All,All,All
S12000035,NHS Highland,2017,6,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2017,24,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2013,71,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2014,11,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2017,61,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2016,61,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2014,72,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2015,9,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000035,NHS Highland,2019,60,A 5 minute walk or less,All,All,All,All,All,All,All
S12000035,NHS Highland,2013,70,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2013,70,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2018,11,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2018,17,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000035,NHS Highland,2017,59,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2017,65,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000035,NHS Highland,2017,66,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2017,61,A 5 minute walk or less,All,All,All,All,All,All,All
S12000035,NHS Highland,2016,66,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2016,70,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2014,13,An 11 minute walk or more,All,All,All,All,All,All,All
S12000035,NHS Highland,2014,14,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000035,NHS Highland,2015,2,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000035,NHS Highland,2014,8,An 11 minute walk or more,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2014,14,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2014,14,An 11 minute walk or more,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2014,11,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000035,NHS Highland,2015,7,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2015,8,An 11 minute walk or more,All,All,All,All,All,All,All
S12000035,NHS Highland,2015,8,An 11 minute walk or more,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2015,14,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000035,NHS Highland,2019,18,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000035,NHS Highland,2015,20,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2015,22,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2015,8,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2014,16,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2019,8,Don't Know,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2014,69,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2016,67,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2016,12,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2017,63,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2017,8,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2019,62,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2019,53,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2015,67,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2014,12,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2016,4,Don't Know,All,All,All,80% least deprived,All,All,All
S12000035,NHS Highland,2014,68,A 5 minute walk or less,All,All,All,All,All,All,All
S12000035,NHS Highland,2014,65,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2014,78,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2014,66,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000035,NHS Highland,2014,64,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2014,70,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000035,NHS Highland,2016,65,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2016,71,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2016,65,A 5 minute walk or less,All,All,All,All,All,All,All
S12000035,NHS Highland,2016,64,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000035,NHS Highland,2016,65,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000035,NHS Highland,2017,59,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2017,62,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2017,62,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2017,57,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000035,NHS Highland,2016,55,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2019,13,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2019,22,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2015,67,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2015,65,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2014,69,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2014,63,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2016,22,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2016,19,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000035,NHS Highland,2018,20,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2017,21,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2017,25,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000035,NHS Highland,2016,19,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000035,NHS Highland,2016,19,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000035,NHS Highland,2016,19,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2016,14,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2017,20,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2017,18,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000035,NHS Highland,2017,22,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2017,21,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000035,NHS Highland,2015,20,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2015,22,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000035,NHS Highland,2015,18,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000035,NHS Highland,2013,16,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000035,NHS Highland,2013,19,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2013,21,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000035,NHS Highland,2013,16,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2013,21,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2014,21,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2013,19,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000035,NHS Highland,2015,27,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000035,NHS Highland,2014,17,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000035,NHS Highland,2014,16,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000035,NHS Highland,2014,18,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2014,12,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2014,18,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000035,NHS Highland,2015,28,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2013,18,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2013,22,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2019,15,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000035,NHS Highland,2019,21,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000035,NHS Highland,2019,11,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2019,22,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2016,13,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2016,20,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2014,15,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2014,18,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2018,13,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000035,NHS Highland,2017,23,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2017,19,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2018,20,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2018,11,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2018,75,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2015,63,A 5 minute walk or less,All,All,All,All,All,All,All
S12000035,NHS Highland,2015,65,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000035,NHS Highland,2018,74,A 5 minute walk or less,All,All,All,All,All,All,All
S12000035,NHS Highland,2018,68,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000035,NHS Highland,2018,80,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000035,NHS Highland,2019,59,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2019,63,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2018,9,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000035,NHS Highland,2016,4,Don't Know,All,All,All,All,All,All,All
S12000035,NHS Highland,2016,6,Don't Know,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2018,3,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000035,NHS Highland,2016,4,Don't Know,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2016,3,Don't Know,All,Male,All,All,All,All,All
S12000035,NHS Highland,2017,8,Don't Know,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2016,4,Don't Know,All,Female,All,All,All,All,All
S12000035,NHS Highland,2017,7,Don't Know,All,Female,All,All,All,All,All
S12000035,NHS Highland,2018,8,Don't Know,65 years and over,All,All,All,All,All,All
S12000035,NHS Highland,2018,1,Don't Know,35-64 years,All,All,All,All,All,All
S12000035,NHS Highland,2019,6,Don't Know,All,Female,All,All,All,All,All
S12000035,NHS Highland,2013,3,Don't Know,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2017,10,Don't Know,All,All,All,All,All,All,All
S12000035,NHS Highland,2017,9,Don't Know,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2014,3,Don't Know,All,Female,All,All,All,All,All
S12000035,NHS Highland,2013,2,Don't Know,All,Male,All,All,All,All,All
S12000035,NHS Highland,2013,1,Don't Know,All,All,All,All,All,All,All
S12000035,NHS Highland,2014,3,Don't Know,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2017,12,Don't Know,All,Male,All,All,All,All,All
S12000035,NHS Highland,2017,11,Don't Know,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2014,1,Don't Know,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2014,2,Don't Know,All,All,All,All,All,All,All
S12000035,NHS Highland,2014,1,Don't Know,All,Male,All,All,All,All,All
S12000035,NHS Highland,2014,2,Don't Know,All,All,All,All,All,With Children,All
S12000035,NHS Highland,2015,9,Don't Know,All,Male,All,All,All,All,All
S12000035,NHS Highland,2015,9,Don't Know,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2015,5,Don't Know,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2015,4,Don't Know,All,Female,All,All,All,All,All
S12000035,NHS Highland,2015,6,Don't Know,All,All,All,All,All,All,All
S12000035,NHS Highland,2018,76,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000035,NHS Highland,2019,64,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000035,NHS Highland,2018,69,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2015,56,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000035,NHS Highland,2015,62,A 5 minute walk or less,All,Male,All,All,All,All,All
